address,total_rewards
0x470fbb97d685214021fd7cb808ea93ea44597993,7014
0x9374c2f10aa6b001b76ce3711c508829c06095ca,6978
0x81aa1a1306f5581a1d01829b20dbf341a7581865,6963
0xbae7fb168206d12152980162dd9f96dc7d5d2e8a,6942
0xdfbcdd9bd998023b109198b0a729c91cfce4b9ae,6936
0xda72328bbd8a6ef80238a8dfd61b0bf61ab03148,6928
0xaaf2ec5f411f90d65ec9595b92c196d9dff06150,6922
0xadbc759d844d7e74a0d7f80970bd217f0984caec,6917
0x1432af1872c1a2e6fcfe3e211376f7acc74deb29,6867
0x00fc3beabd3b51be88545ff28c0b6d5115996b8d,6860
0xa250a6e5c98c779ce9bd526251af2942c54ab445,6826
0xbf17e7745a24a0ea4fa94195fd04593074276a86,6812
0xbb15bfb5bb7d509b902683c57855ea12533713a8,6804
0x6498ed4e7577584a59e621e42de4ed0dce80c136,6774
0x21ea42128cc2c661e8a30b67d031404737cb3fe9,6746
0xabc88fc4cecce4f68cbd970ba4a9f6e673bde4ca,6708
0xf37f2319613b94aa7b77644fc847699221b4efe0,6685
0x3e11b614ff49784bfe84e6f31d4ff190d08a5195,6654
0x96a66500baaf982191f1b81416fd43cfb6f23087,6621
0x343935306345934adb208422c9f4432684bbd7d6,6507
0xbf23bb178502f31c08cabe0227df1e0f70495501,6497
0xa500aaee181574547d4de69fcdad1b97b117ffd7,6326
0x76d5cfb6a016ca20233d34c53a262f2d0c83f169,6324
0x7b2cc2ff366157d4a56898dab0a6b816b1ff6cfb,6296
0x038018f79a349773d4d3e4692de3d8166693c0c8,6263
0xaa5a2eab347f5278f6b5eccf57ff9ea59e04d67e,6257
0x99d8ee2615c31e3909f53fddcd6a53d92b32d306,6242
0x07898f033bed2924cbb703a19eefc63e461d0a0b,6235
0x0c2e2f6f1041599a0ab2ac27ced05da37de742ff,6139
0x119ea33781162a7f87c934b9b130dfe2ad4574b6,6103
0x29741ff6a136fa89c95c8701b32d7c07b838eadc,6101
0x909dd23deeb649d7e7435ebed28e602dd477cb96,6002
0xf9744a94f8b501635776a1628c40272c9ec789da,6000
0x374f64f4f058f5eb7b25be8e189082a95cbaa833,5997
0x189e69aff130dd5e351baf5e530d4e4bdfd40ba3,5975
0x1aa8f705f248d62e89fe6403f0dd5574e4a0aeb0,5971
0x950dd7963790dfad0940cc555a6d302a845846b1,5966
0xf18e46d5dfab23959e70242dd7ec258f94fb3ff8,5955
0xf0ce5d171c922265888aa485d2021a555adff1a9,5845
0xbd2b09320952620cd83d14013e028328b3951826,5836
0x17d63bcb280bc3a9cbdf64bb7ed3e97287c30d30,5750
0xd33d36cb47e8853abe9e3ac8e229f7bdc7e05ffd,5744
0x330500f072b19639ee65838392e4d1a37ba77f56,5683
0xa246826ece585d11c2c7dbd07004847818ee0437,5678
0x0a240e19627041cd37363db323eed4992d623b0d,5640
0x925312314ceed334a6c57295913754cd2d80d648,5613
0x690d9d3e3137153c7ce595ae76cde6d684bca645,5607
0xdd68cfb8a9128bf2f4144154e02f98251b49c63d,5603
0xee21979937699c0386401a455b8932f33e255557,5593
0x327a73e983c8958d100563eb04d38593757a8cc7,5554
0x4188e101835cfcac78f304a717ae8f08a2ea51e1,5542
0x0e5c61c85aec4210aff9a0f5efeb67ad7fcaca22,5522
0x925558e25833411f3a63e0eddc256d564ad39dcd,5517
0x7bdd9545ec59f2f5180e68efa0bdfdf439e5ff33,5492
