address,total_rewards
0x3fddde5ed6f20cb9e2a8215d5e851744d9c93d17,134
0xd790923a4826b7386f161aec7ac9f6c5183f96a9,132
0x669a5f34bdbe50ce333467ac933d0aadb241d731,132
0x71da7b3e0eeffd091c1f4224ed10f34dee89862c,129
0x029b3172b2ebd577ff854c83f58211045615a758,128
0x15c63b826d349647bec8716df183e4d7d7394d8c,128
0x7f154ac243a15f7fb56e965e6db6c4fe233c73d2,125
0xffd569963326b58661b7b02ee3c896e8a85da676,120
0xacce1809831e4d4f8438cc9ef01cf083c0f4cce2,119
0x12efbe0ffe18499bc45e334374f2da593341e542,118
0x9035539f972d6014cf2381ca054e98083e5b8929,113
0x80c57b0fa575fe458eee08a4a008afaea643f193,112
0xac330c99af3a3da549afc7dfcd7566ca5071a494,109
0xe482500db1ef0493551ca193fb1cf67085fa655f,93
0x448e70bd08ef98248a077a4a7571f365872e73c2,91
0xb4b461ceac51864c770ebab69f0b21620a67bfd9,90
0x3452212e62130545fbfad6612ea4a59cd79d7c44,88
0xc6aa212b6a483804d17039908660ce9674d711a8,88
0xf7e32f1ee8aebe8468ab0832d49f6be0ae6e8545,80
0xe56ebb624285aca3a910d24118152ecc50c1521f,74
0x207b43a723b61d53a24acf0166d91d3f8f79af90,74
0x6621f3a1065e4cba54058a2f6ed3dc1deefd6aec,73
0x49b6f467df8598747f8f0e773239c50455770a83,69
0xdd7b2a3aa320f5f564b26a03a0af46ee4c5547cf,66
0xefe022d6c32cc87671f4ce9bc6757f28ce07eb56,61
0x887886694a689db2f74785ca381105cc3dad6be8,60
0x9041293e685c8dae8f3032e2f720c428f8351138,54
0x8aec860b350e3bd5c2a4e9380a07bf090d459278,54
0xf44a394015a4ab258e8bf2ebccd7e9e670cf2d30,52
0x9c0e282684e1b6a0128559e99b135e49a2b81dec,51
0xcdbb141b36a7f3783a086a89f4c4970218c53fa4,49
0xc2fc1b9e20865b4bdf8148eeeed98549d6a4360e,46
0x064e75265a8508611639f1b5934965bac5fa0c11,42
0x3489dc4338283a3a00d36d154105e3bedca106e8,42
0xa27e199047e88769c8bdccd334512a8feb34fd75,41
0x16962d9196736fa732dcf28a45d4580f3eb48940,40
0xc188c82160b5e50a722210758f567e46d06fea82,34
0xb1b069bb7b318dfa3b7da782f308fff0ca01a33d,31
0xc87e45118ae5d772cc5178afc9b5b96c3ec5126d,31
0x6939187af71e61beb45c9e339ff686b30f765423,28
0x6db06f55b779a8140020419f712ec87bfa26427c,27
0x745e5982f8c580d276776d79818bc6ece2ad7890,27
0xa69c69c2d7bce726d6ab6873ef00f06d29b25af1,26
0x00d5ccef647a44220e0deba78762e5e8e4ba144c,18
0x7bb088541d55bc165a3dba41dff7ecc0f7fcc0ec,18
0xb32c98f77ef8d898a01df771a72843b6a4762080,16
0xeb29e7fdc49a3e3466383219dfda099f88470390,12
0xff13748fbc2aecb0907e145cbc734ba7b1732b5c,10
0xe7737d2d76b1221338d345302e8d74be76cd5808,9
