address,total_rewards
0x51334a767a967b9edbf0886e9b943ed77a6ff3cb,21801
0xd9aa0ff134c35b46a29084b7c518c9c9b4b79129,21714
0x6598feb8a2992c794e1c8167fd88e67bc64b88e0,21222
0x71b244c18a046144bb2294c70101d520ea8a0c36,21184
0xa0643419e8b36d972ed73150a1bcfc5c26e06bad,21064
0xefbb7b0affbc5a3b8699f4609932ab725622658c,20904
0xaff328c702e24a16830f30182009afb3126c7561,20424
0x0a7d63e21b30bf592443b423f8ebee27a21680f0,20378
0x94b3ed13a89d89e3ad855864b309d2c944fcd310,20192
0x3f0fb5ef5a746759afa9bc8bdd3a0cdb2b3b5d16,20158
0xe808bf32f455069e88f576b551bc01e2cabccc8e,19805
0x40fdb2cc4f96dc6f2a36dceeb71c26038aee1649,19800
0x6fb13010fc5fcec5103de97e340b56e73977263e,19800
0xe11dcdaf89c516b39207fe09e50bdda5745dbf9e,19376
0x4dcaafa5b74c0788b19e63da861e786ec29c85a3,18734
0xab73a857c22915222bdb46cfe32ada9d4eb893e9,18710
0xd33d36cb47e8853abe9e3ac8e229f7bdc7e05ffd,18400
0x7ad14502fb36d1567647cd626f091b96eda4858d,18285
0x1a598aa26b3c4b8539db283dba06629e58f36cf7,18120
0x22029702e18ad070400a89bd788c87866365a5f7,18070
0x54df1bc0604b99e6ea6b7c59a096ae042e508fa0,17880
0x4e1bdefa1fccd798e7a1136228ab1cb70d4333e6,17758
0x335d3aad9ae2e80116dcb29498cf10aa222d5c7c,17753
0xeb1845f8ed97150625ffb344deea4a94e78a4896,17736
0xc7e2e1294fd43ded47f439d2467f1bbcba37319f,17710
0x00de3678d2a51d23314c2491460ed95ea9fcc88e,17562
0x40cddceb0ceaae791a9ea9d628d11b4dd2488351,17562
0x853e960a347b24143e2c7d317b5e356cc987a05c,17556
0x89f40fde58eee6d66f8f67cbba21886c3640c3e5,17535
0x91a64e8dd268b757ec7ab2a9c36a8a8b30735655,17473
0xb28ea2305536e83f1f4842f4f0fbfdc1acf7e89c,17472
0xaa433bce2abacb6bd7c53947c6ba49c9cf06fdfa,17342
0x8eae7c4d1020aab98967e8d1cedbcc81f80e15aa,16968
0xdff0c207e0595e20f1bce4149918df19c667092f,16824
0x2e190bed30c0b54e069d8860811c420285fedef7,16721
0xd790923a4826b7386f161aec7ac9f6c5183f96a9,16559
0x8c374bcd4ceb795363f8aeac7a685bd4b3d1d316,16558
0x0c1a5dfbefc1d987ce72489ec8939e7636e298d1,16537
0x88858820e9f469a492f2ea3a81e0eb815dbc9b3a,16536
0x96a66500baaf982191f1b81416fd43cfb6f23087,16491
0x950dd7963790dfad0940cc555a6d302a845846b1,16362
0xf6ccb2b7d9c653f512e7091c3da8cca2a962ea89,16330
0x7b2cc2ff366157d4a56898dab0a6b816b1ff6cfb,15736
0x9d414882fc618720fa8b850184f846422f422bd1,15680
0x8025c0868813bd2f76b2f66c064dbe313071d244,15640
0xfe1c5f4b46230c8bc87b181faebe03c6f3dfaab2,15387
0x34a81d5618a26e87747552c78ec29c38032069c0,15249
0x67df1c1276b2ffdcf3dfae8b78812c5ddc3fb2d4,15249
0xf1711eb647e7afe7d09927f5e1a31cae94f9a9c5,15156
0xd61b0109d3ed6cd444bb114bee938a14a063d07c,15064
0x0129605e6dac94c370da30012639f1bede62726b,15042
0xfa7f45b41c51fb14524faad3d28a041e73f61018,14973
0x2d33b44bc6ac0b87d2f70d2dd009fc4df8c5fa40,14925
0x6c767214676c81b597bf039d045486a6c2a85f92,14875
0x8853f515534f458fd069339bd2536e7aae3ef805,14743
0x1cd13747eb8fd30107566285290c0b82e52bfa67,14178
0xb5c88028a9c7f10b98c37b763ca9b0b0fd012b07,14110
0x160276ea35b052b8d06c98670da1daeb1255191d,13934
0x925558e25833411f3a63e0eddc256d564ad39dcd,13727
0xe02e1a292fbd4a5bd353003eb9f20d6bf64ce959,13506
0x2107b9ebafe8bcd830c40991aba35ab79811ca25,13222
0xa12397dad8b8be596c8335acdbd55a9d1d912c8b,13061
0x803c86f8281d00e0f888ba784c2c93a19cf5d8ca,12959
0x67dfe0230621754df1a477a1e6399dbb2e944f08,12954
0xe06921e7eda2b4c708b8005bcae6e289e83a11d8,12854
0xb449cde3516cbeeff24d6d0ac6944ec600e87c08,12547
0x2bd97a82219657f234f7925de5a06f0cb342e2ab,12420
0xdb3d000963a51c850654047f9b8fd7b20a280a1d,12406
0xadbc759d844d7e74a0d7f80970bd217f0984caec,12212
0xd91f882aa70e90207167c1fd94f6c5d9559cbcb3,12212
0x922736173d515d66893c5a7747cd87a895c19df8,12123
0x74c4d949f7a9942de73b224fc0b8db9533816d28,12121
0x66ac8271b73a9bdd29cce88cdeb3f9059c7726e0,11928
0x8dd897abf26c97c6095391d627d1aac16a19d8af,11928
0xf6de2df713b2aa9d6e77f6a031bbb1202737f99d,11696
0x795f96e07ec90ec4d001f21a66cb0225cdf57486,11496
0x853cde90d822550fb2ef9dbef1cc254a2c0527a1,10993
0x5f2289d6a0b6a163599dcfb5da2c60d87cb5e9a4,10824
0xfc4d70b0d3706994e398deafc939bbcfbe33c61e,10516
0x909dd23deeb649d7e7435ebed28e602dd477cb96,10285
0x21f94d42edac22fa47363dfc724bba460fdaeb8a,10235
0x3de7b630611a4244c1a684285fa23d9b4158e676,10197
0x074db49d4f91d25b8adca4639cf005a533cc04e7,10074
0x2b5101b6f0e44e46c4deab3a1e954e24acdff558,10056
0x00fc3beabd3b51be88545ff28c0b6d5115996b8d,10028
0xad2c6c37b240f88b60e22c2f4a987aa843666d60,9954
0xb0201e5f9ef85374fd31602a7b876a15bd35e510,9931
0x4eef9ff3e0d2040cc71840ab6be98795d3c07bd9,9911
0x34d9571fc2493e67f40778f406a6fd6ff1e8265f,9888
0x59b89d8d636aa06e5827b2d5ca007c397357152e,9885
0xc9c44747b5b0aa5dbb703038376b0368ab066139,9821
0x55544cdef4b63e61a8735c64d0c7dde0fa9f82f5,9775
0xce6ae696455e8612e708e23ccd04db32bbeb1422,9752
0x6498ed4e7577584a59e621e42de4ed0dce80c136,9734
0xde587a7885f9941df32af21dd42c7a22cf36dc0f,9678
0x0eb68ade962a67aba73328769e02e1ae7be7f6f7,9660
0xcec20d325e8184752c2c5c41a9cbeb2daac96eff,9639
0x027a46c5d6a25c975620ee56f0cc42fe0a45354f,9614
0x90ba4dd477f3341815a58d3becf0ee16c8ce66f4,9575
